entry_date,exit_date,entry_price,exit_price,exit_type,bars_held,gross_pnl,fees,net_pnl,pnl_pct,winner,entry_rsi,trend_strength,volume_ratio
2025-10-24 12:00:00,2025-10-24 14:00:00,111297.01,110714.39214285713,stop_loss,2,-52.34802418707034,26.0,-78.34802418707034,-0.7834802418707034,0,72.73112137757244,2.3162924061631798,0
2025-10-26 22:00:00,2025-10-28 00:00:00,114681.33,114059.84357142857,stop_loss,26,-54.19246782117267,26.0,-80.19246782117267,-0.8019246782117267,0,83.64483058210263,6.19513433796002,0
2025-11-09 19:00:00,2025-11-11 02:00:00,104805.57,106639.3207857143,take_profit,31,174.96692071941325,26.0,148.96692071941325,1.4896692071941326,1,81.4129454488284,0.7188242595105836,0
2025-11-26 17:00:00,2025-11-28 13:00:00,89830.79,91874.49042857141,take_profit,44,227.50556113014494,26.0,201.50556113014494,2.0150556113014493,1,71.53737004263195,1.6388997037270499,0
2025-12-02 15:00:00,2025-12-03 04:00:00,90850.01,92989.28407142856,take_profit,13,235.47317952178113,26.0,209.47317952178113,2.0947317952178115,1,87.53219426549235,2.4635919549332947,0
2025-12-09 15:00:00,2025-12-10 12:00:00,92707.51,92067.705,stop_loss,21,-69.01328705732611,26.0,-95.01328705732611,-0.9501328705732611,0,77.38176125697268,3.546381132008635,0
2025-12-11 20:00:00,2025-12-12 15:00:00,91792.99,91134.65785714287,stop_loss,19,-71.71921765018615,26.0,-97.71921765018615,-0.9771921765018615,0,70.21203366955936,1.358846947994065,0
2025-12-17 14:00:00,2025-12-17 15:00:00,89675.85,88980.19285714286,stop_loss,1,-77.574636076173,26.0,-103.574636076173,-1.0357463607617299,0,70.21276595744683,0.8546161891717903,0
2025-12-18 13:00:00,2025-12-18 14:00:00,88851.7,88356.22071428571,stop_loss,1,-55.76475022023094,26.0,-81.76475022023094,-0.8176475022023094,0,84.03478006722217,0.5083323126237388,0
2025-12-22 08:00:00,2025-12-22 19:00:00,89334.2,88846.32285714285,stop_loss,11,-54.61258318282909,26.0,-80.6125831828291,-0.806125831828291,0,71.29390576277352,2.1558775356952515,0
2025-12-30 16:00:00,2025-12-30 19:00:00,88742.63,88276.27357142858,stop_loss,3,-52.55156721988335,26.0,-78.55156721988335,-0.7855156721988336,0,81.34434732494486,1.7327591520066985,0
2026-01-02 16:00:00,2026-01-02 18:00:00,90376.05,89780.84714285715,stop_loss,2,-65.85847214420775,26.0,-91.85847214420775,-0.9185847214420775,0,74.99381988559622,3.640383110698561,0
2026-01-05 18:00:00,2026-01-05 23:00:00,94449.62,93892.34,stop_loss,5,-59.00288428899967,26.0,-85.00288428899967,-0.8500288428899966,0,74.8813321920473,8.113275483282276,0
2026-01-13 15:00:00,2026-01-13 22:00:00,93449.99,94995.76871428572,take_profit,7,165.41240018171348,26.0,139.41240018171348,1.3941240018171348,1,82.47000527631837,4.384039024205228,0
2026-01-14 16:00:00,2026-01-15 00:00:00,97293.24,96708.85071428571,stop_loss,8,-60.0647368423842,26.0,-86.0647368423842,-0.8606473684238422,0,70.50693478352508,9.05982162722642,0
2026-02-15 07:00:00,2026-02-15 11:00:00,70828.42,70376.76214285714,stop_loss,4,-63.76788542549085,26.0,-89.76788542549085,-0.8976788542549085,0,74.49504718890849,2.6713047500274367,0
2026-02-25 14:00:00,2026-02-25 18:00:00,66973.2,68850.04892857143,take_profit,4,280.23880127744104,26.0,254.23880127744104,2.5423880127744103,1,76.30486040405124,0.6938233173452217,0
2026-02-25 21:00:00,2026-02-25 23:00:00,68919.72,68181.07857142857,stop_loss,2,-107.1741772269863,26.0,-133.1741772269863,-1.331741772269863,0,87.09887771561907,3.0442482026319926,0
2026-02-28 22:00:00,2026-03-01 16:00:00,67103.64,66294.80142857143,stop_loss,18,-120.53572226910026,26.0,-146.53572226910026,-1.4653572226910025,0,81.41971889496644,0.7412384351462462,0
2026-03-02 16:00:00,2026-03-03 02:00:00,69428.62,68562.27571428572,stop_loss,10,-124.78201146937387,26.0,-150.78201146937386,-1.5078201146937384,0,72.7499765415792,3.3283970090070074,0
2026-03-04 08:00:00,2026-03-04 15:00:00,71011.4,73245.95978571428,take_profit,7,314.67620490713966,26.0,288.67620490713966,2.8867620490713968,1,71.95878264683806,5.056346474734437,0
2026-03-04 16:00:00,2026-03-05 07:00:00,73294.84,72295.245,stop_loss,15,-136.3799961907279,26.0,-162.3799961907279,-1.623799961907279,0,84.63708986326323,5.813713789761912,0
2026-03-09 13:00:00,2026-03-10 14:00:00,68976.0,71161.25771428572,take_profit,25,316.814212811082,26.0,290.814212811082,2.90814212811082,1,77.1369636367576,0.9826285231979941,0
2026-03-13 08:00:00,2026-03-13 17:00:00,71821.02,71252.27071428573,stop_loss,9,-79.18980901611795,26.0,-105.18980901611795,-1.0518980901611794,0,73.75671851556427,4.225611428334548,0
2026-03-16 03:00:00,2026-03-17 01:00:00,73573.32,75417.82357142857,take_profit,22,250.70277804896696,26.0,224.70277804896696,2.2470277804896694,1,73.1903377721573,4.953154555786425,0
2026-03-23 13:00:00,2026-03-23 15:00:00,71481.13,70625.31142857144,stop_loss,2,-119.72650284467588,26.0,-145.72650284467588,-1.4572650284467588,0,76.85306960641142,1.284953590562973,0
2026-03-25 08:00:00,2026-03-26 04:00:00,71248.39,70774.91928571428,stop_loss,20,-66.45353169183505,26.0,-92.45353169183505,-0.9245353169183506,0,80.74533531295775,1.6812329927789185,0
2026-04-01 06:00:00,2026-04-01 12:00:00,69102.85,68572.535,stop_loss,6,-76.74285503419935,26.0,-102.74285503419935,-1.0274285503419935,0,71.9081972411605,1.9784966926763077,0
2026-04-05 23:00:00,2026-04-07 01:00:00,69034.18,68644.29928571428,stop_loss,26,-56.47647502812539,26.0,-82.47647502812539,-0.8247647502812538,0,83.01660550125328,4.028848602893662,0
2026-04-07 22:00:00,2026-04-09 00:00:00,71514.09,70868.12785714286,stop_loss,26,-90.32655562800853,26.0,-116.32655562800853,-1.1632655562800853,0,71.50835005123848,5.338927243052756,0
2026-04-10 20:00:00,2026-04-10 22:00:00,73361.68,72900.24714285714,stop_loss,2,-62.898349266653746,26.0,-88.89834926665375,-0.8889834926665375,0,74.8648355019299,7.38584434393398,0
2026-04-13 14:00:00,2026-04-13 15:00:00,72400.15,72029.71642857142,stop_loss,1,-51.16475192780261,26.0,-77.16475192780261,-0.7716475192780261,0,73.48809264127911,4.167038809471276,0
2026-04-13 19:00:00,2026-04-14 13:00:00,73322.82,74899.927,take_profit,18,215.09088166548818,26.0,189.09088166548818,1.8909088166548818,1,77.98887774219988,4.396658885066914,0
